OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Quantity,Profit
S108962,2025-11-19,Central,Office Supplies,Home Office,3368.61,0.05,6,589.74
S108963,2025-08-21,East,Office Supplies,Consumer,4052.53,0.15,11,-33.34
S108964,2025-11-14,South,Technology,Corporate,3508.4,0.15,6,630.64
S108965,2025-10-16,South,Office Supplies,Home Office,4483.57,0.15,9,1165.4
S108966,2025-09-18,West,Office Supplies,Consumer,1189.04,0.15,2,-3.98
S108967,2025-03-30,Central,Technology,Home Office,3313.7,0.3,9,286.85
S108968,2025-05-26,Central,Technology,Corporate,4451.36,0.0,3,1037.49
S108969,2025-11-12,Central,Furniture,Consumer,1556.33,0.05,5,209.09
S108970,2025-08-13,South,Furniture,Home Office,4001.27,0.1,4,97.58
S108971,2025-04-13,East,Office Supplies,Home Office,4702.27,0.0,6,137.95
S108972,2025-04-30,South,Furniture,Consumer,3226.51,0.2,7,395.48
S108973,2025-10-11,Central,Technology,Home Office,838.04,0.1,4,78.97
S108974,2025-03-07,West,Furniture,Home Office,1319.08,0.05,1,320.71
S108975,2025-02-10,Central,Office Supplies,Corporate,3406.3,0.15,7,-228.01
S108976,2025-10-07,West,Office Supplies,Corporate,4333.55,0.05,5,-236.43
S108977,2025-04-16,South,Technology,Consumer,138.31,0.1,10,7.45
S108978,2025-10-07,South,Office Supplies,Corporate,1645.13,0.15,8,124.23
S108979,2025-07-14,South,Technology,Home Office,1183.18,0.05,5,201.11
S108980,2025-12-31,Central,Office Supplies,Home Office,2121.86,0.2,1,-158.01
S108981,2025-07-11,East,Office Supplies,Corporate,3847.02,0.05,6,579.48
S108982,2025-11-13,East,Technology,Consumer,2523.97,0.0,9,633.07
S108983,2025-11-07,South,Office Supplies,Home Office,2601.09,0.1,9,658.6
S108984,2025-03-19,West,Furniture,Home Office,3052.95,0.05,4,812.83
S108985,2025-12-30,South,Office Supplies,Consumer,2588.06,0.2,3,194.54
S108986,2025-09-30,East,Technology,Home Office,3447.54,0.15,1,802.32
S108987,2025-02-09,Central,Office Supplies,Consumer,553.05,0.0,7,82.36
S108988,2025-01-03,Central,Office Supplies,Home Office,133.55,0.1,3,-7.5
S108989,2025-04-10,West,Technology,Home Office,4137.41,0.3,9,869.93
S108990,2025-01-06,West,Furniture,Corporate,2404.96,0.2,7,-278.26
S108991,2025-05-11,West,Furniture,Corporate,1506.4,0.15,1,8.65
S108992,2025-12-30,South,Technology,Consumer,2282.44,0.3,8,-303.2
S108993,2025-06-24,West,Office Supplies,Consumer,3257.46,0.0,3,492.39
S108994,2025-01-09,Central,Technology,Consumer,626.08,0.2,10,58.4
S108995,2025-06-30,West,Technology,Home Office,2627.59,0.0,1,488.82
S108996,2025-03-21,South,Furniture,Corporate,571.33,0.15,5,-27.46
S108997,2025-11-09,South,Furniture,Consumer,4300.66,0.0,1,-187.31
S108998,2025-02-03,East,Technology,Corporate,2820.67,0.1,7,42.22
S108999,2025-10-09,West,Office Supplies,Home Office,4058.08,0.0,6,-125.58
S109000,2025-06-12,East,Technology,Corporate,3610.61,0.05,6,-193.57
S109001,2025-01-07,Central,Technology,Home Office,4079.97,0.15,8,-9.54
S109002,2025-09-03,Central,Furniture,Consumer,1722.2,0.2,10,435.55
S109003,2025-06-16,Central,Office Supplies,Consumer,714.52,0.3,5,105.22
S109004,2025-10-09,Central,Technology,Corporate,4460.19,0.3,7,-72.04
S109005,2025-08-14,Central,Furniture,Corporate,4425.51,0.0,7,394.56
S109006,2025-10-15,West,Office Supplies,Home Office,4418.7,0.3,10,857.42
S109007,2025-06-18,West,Office Supplies,Home Office,4946.57,0.05,3,881.8
S109008,2025-01-03,South,Technology,Consumer,2988.91,0.3,6,477.26
S109009,2025-02-17,Central,Furniture,Home Office,2572.23,0.3,10,436.89
S109010,2025-06-17,South,Office Supplies,Consumer,3990.71,0.3,4,-348.64
S109011,2025-05-26,Central,Office Supplies,Corporate,568.47,0.15,4,-53.46
S109012,2025-10-17,East,Furniture,Home Office,3919.57,0.2,5,-68.25
S109013,2025-05-31,Central,Office Supplies,Home Office,4064.88,0.1,8,555.26
S109014,2025-11-10,Central,Furniture,Consumer,2894.42,0.0,8,828.27
S109015,2025-03-10,West,Technology,Corporate,1951.84,0.1,2,60.22
S109016,2025-05-21,East,Furniture,Home Office,3288.01,0.05,3,815.03
S109017,2025-10-04,Central,Furniture,Consumer,4576.79,0.0,9,892.52
S109018,2025-02-15,West,Office Supplies,Home Office,806.66,0.0,8,155.02
S109019,2025-04-28,West,Office Supplies,Corporate,1569.29,0.05,6,311.28
S109020,2025-10-02,West,Furniture,Consumer,3363.67,0.2,5,244.2
S109021,2025-08-03,Central,Office Supplies,Consumer,4169.42,0.3,11,413.73
S109022,2025-10-11,West,Technology,Home Office,3267.3,0.3,10,468.9
S109023,2025-07-08,East,Office Supplies,Corporate,2962.4,0.15,5,349.78
S109024,2025-11-10,West,Technology,Home Office,446.99,0.3,4,-60.56
S109025,2025-11-17,East,Furniture,Corporate,2179.91,0.05,10,266.5
S109026,2025-12-22,West,Office Supplies,Corporate,4453.07,0.3,4,315.64
S109027,2025-02-14,South,Furniture,Home Office,1820.97,0.3,5,316.63
S109028,2025-08-04,East,Office Supplies,Home Office,1917.41,0.0,11,-92.16
S109029,2025-02-11,West,Furniture,Consumer,1800.64,0.1,2,-117.69
S109030,2025-03-25,Central,Technology,Home Office,1826.49,0.05,8,126.89
S109031,2025-04-20,South,Furniture,Consumer,2035.7,0.0,8,503.02
S109032,2025-08-24,South,Technology,Home Office,3871.35,0.05,5,435.65
S109033,2025-06-07,South,Furniture,Consumer,2286.21,0.3,3,-84.72
S109034,2025-11-12,East,Furniture,Corporate,3043.29,0.05,10,577.73
S109035,2025-04-19,East,Technology,Consumer,2223.25,0.15,9,192.56
S109036,2025-08-14,East,Furniture,Home Office,4371.69,0.3,10,272.25
S109037,2025-10-06,East,Technology,Home Office,910.17,0.2,4,38.06
S109038,2025-12-24,South,Technology,Home Office,632.05,0.1,11,116.89
S109039,2025-03-31,West,Furniture,Corporate,2050.48,0.0,9,-90.7
S109040,2025-09-25,South,Office Supplies,Home Office,4871.95,0.1,3,-402.97
S109041,2025-01-31,South,Technology,Consumer,3504.99,0.05,6,651.86
S109042,2025-07-18,South,Technology,Corporate,3089.02,0.3,4,-432.88
S109043,2025-06-01,Central,Technology,Home Office,1963.87,0.3,6,-49.57
S109044,2025-12-16,South,Furniture,Corporate,1489.86,0.05,3,102.61
S109045,2025-10-10,West,Technology,Consumer,4783.76,0.0,9,847.25
S109046,2025-12-05,South,Furniture,Corporate,2146.06,0.2,6,362.97
S109047,2025-11-07,Central,Office Supplies,Corporate,3561.2,0.3,8,548.69
S109048,2025-05-30,South,Technology,Home Office,4055.98,0.3,8,-187.97
S109049,2025-09-25,West,Office Supplies,Home Office,3294.46,0.2,8,-186.51
S109050,2025-01-12,South,Furniture,Corporate,1178.38,0.1,9,329.43
S109051,2025-07-23,Central,Furniture,Home Office,1454.16,0.1,8,-97.64
S109052,2025-01-18,West,Furniture,Consumer,134.45,0.0,6,33.76
S109053,2025-09-22,Central,Office Supplies,Consumer,4847.51,0.3,7,-691.03
S109054,2025-12-19,West,Furniture,Corporate,4176.57,0.3,7,123.18
S109055,2025-09-06,West,Office Supplies,Home Office,2031.98,0.3,9,177.5
S109056,2025-11-03,Central,Technology,Home Office,4464.26,0.15,6,342.65
S109057,2025-03-27,South,Technology,Corporate,785.33,0.3,4,46.29
S109058,2025-12-29,West,Furniture,Consumer,229.35,0.0,3,-9.31
S109059,2025-07-21,East,Technology,Home Office,693.76,0.1,2,-18.23
S109060,2025-09-04,East,Technology,Corporate,4419.43,0.0,7,683.77
S109061,2025-10-09,Central,Technology,Consumer,819.24,0.15,9,168.97
S109062,2025-08-22,West,Technology,Corporate,359.27,0.0,4,54.94
S109063,2025-04-26,Central,Technology,Home Office,944.02,0.05,6,111.53
S109064,2025-08-12,East,Office Supplies,Consumer,2087.01,0.1,5,589.15
S109065,2025-08-27,South,Furniture,Corporate,2492.23,0.0,10,234.85
S109066,2025-11-09,East,Technology,Consumer,1194.87,0.0,10,110.68
S109067,2025-06-25,East,Technology,Home Office,4032.47,0.3,11,-494.43
S109068,2025-07-03,West,Office Supplies,Consumer,4800.03,0.05,10,1070.93
S109069,2025-07-03,South,Office Supplies,Home Office,1468.36,0.3,10,-183.46
S109070,2025-02-11,South,Technology,Home Office,4656.82,0.1,7,-153.47
S109071,2025-02-02,East,Furniture,Home Office,4093.24,0.0,7,-118.7
S109072,2025-01-08,East,Technology,Corporate,4432.38,0.0,4,93.89
S109073,2025-09-01,South,Furniture,Home Office,317.3,0.2,9,14.51
S109074,2025-06-02,East,Furniture,Consumer,4173.53,0.0,4,-143.82
S109075,2025-11-12,West,Office Supplies,Consumer,2937.91,0.3,4,6.56
S109076,2025-09-14,West,Furniture,Consumer,210.53,0.05,11,23.44
S109077,2025-02-21,Central,Office Supplies,Consumer,3773.18,0.15,1,-222.64
S109078,2025-02-06,West,Office Supplies,Corporate,1223.74,0.1,2,-77.01
S109079,2025-05-14,West,Office Supplies,Corporate,3989.44,0.0,9,264.6
S109080,2025-12-03,West,Office Supplies,Home Office,3137.43,0.2,8,389.14
S109081,2025-01-18,South,Office Supplies,Consumer,2471.81,0.0,9,431.68
S109082,2025-03-10,South,Technology,Corporate,136.45,0.2,6,-9.53
S109083,2025-01-11,South,Office Supplies,Home Office,4450.58,0.15,1,-293.71
S109084,2025-05-31,East,Office Supplies,Consumer,754.87,0.05,4,1.87
S109085,2025-12-28,East,Furniture,Home Office,4151.88,0.3,10,720.4
S109086,2025-09-07,East,Office Supplies,Corporate,3447.05,0.05,8,958.45
S109087,2025-06-30,Central,Office Supplies,Corporate,366.47,0.05,10,46.3
S109088,2025-02-22,West,Technology,Consumer,2720.23,0.15,1,636.1
S109089,2025-05-10,Central,Technology,Consumer,4809.53,0.1,4,-166.96
S109090,2025-07-11,West,Office Supplies,Home Office,4615.59,0.1,8,737.77
S109091,2025-04-11,East,Furniture,Home Office,748.57,0.2,1,92.35
S109092,2025-09-15,East,Office Supplies,Corporate,882.45,0.3,5,14.34
S109093,2025-12-24,Central,Furniture,Corporate,785.1,0.2,10,122.72
S109094,2025-03-17,South,Furniture,Corporate,3785.75,0.0,2,476.05
S109095,2025-04-03,Central,Technology,Corporate,820.55,0.3,1,136.94
S109096,2025-02-16,East,Technology,Home Office,341.62,0.1,8,-11.3
S109097,2025-09-22,Central,Technology,Corporate,1963.85,0.3,3,-281.99
S109098,2025-06-18,Central,Furniture,Consumer,4835.11,0.05,3,354.11
S109099,2025-04-14,West,Technology,Consumer,1555.13,0.15,6,-81.51
S109100,2025-03-22,South,Office Supplies,Home Office,3626.7,0.3,7,-303.63
S109101,2025-01-26,South,Technology,Home Office,736.93,0.3,9,-97.52
S109102,2025-06-23,West,Office Supplies,Consumer,3113.31,0.15,2,184.69
S109103,2025-09-07,West,Technology,Consumer,2914.21,0.15,9,503.51
S109104,2025-03-27,West,Technology,Consumer,4522.78,0.0,8,705.41
S109105,2025-01-01,Central,Furniture,Corporate,3588.45,0.15,8,114.73
S109106,2025-06-22,West,Office Supplies,Corporate,621.51,0.1,3,-49.1
S109107,2025-09-04,West,Office Supplies,Consumer,2035.9,0.0,10,281.67
S109108,2025-05-06,Central,Furniture,Consumer,22.77,0.3,2,-0.65
S109109,2025-04-02,West,Furniture,Consumer,1220.16,0.1,8,6.16
S109110,2025-02-26,West,Office Supplies,Corporate,4857.2,0.2,2,244.83
S109111,2025-09-30,West,Office Supplies,Consumer,2289.59,0.0,8,29.59
S109112,2025-11-11,Central,Office Supplies,Corporate,4340.54,0.05,5,227.15
S109113,2025-10-08,East,Technology,Consumer,138.17,0.3,2,26.62
S109114,2025-07-09,East,Furniture,Home Office,4402.69,0.3,3,334.67
S109115,2025-09-22,Central,Office Supplies,Home Office,4449.19,0.0,5,1406.87
S109116,2025-05-25,West,Furniture,Corporate,3274.09,0.3,5,269.51
S109117,2025-01-09,Central,Technology,Home Office,598.93,0.05,5,-18.44
S109118,2025-05-15,East,Furniture,Corporate,4382.56,0.05,5,787.48
S109119,2025-09-14,Central,Technology,Consumer,4501.32,0.3,1,766.9
S109120,2025-08-25,Central,Furniture,Consumer,1021.21,0.15,5,242.74
S109121,2025-12-28,Central,Furniture,Consumer,4702.02,0.2,5,416.16
S109122,2025-12-31,West,Office Supplies,Home Office,4407.59,0.0,5,-24.47
S109123,2025-03-30,West,Office Supplies,Home Office,1040.28,0.2,3,126.15
S109124,2025-01-04,Central,Office Supplies,Corporate,1981.23,0.1,3,-60.29
S109125,2025-04-11,West,Office Supplies,Consumer,1696.66,0.2,1,-162.77
S109126,2025-11-16,East,Technology,Consumer,2501.17,0.15,7,-54.18
S109127,2025-10-24,Central,Office Supplies,Corporate,4447.22,0.0,7,-62.7
S109128,2025-02-06,South,Furniture,Consumer,4374.25,0.3,9,64.73
S109129,2025-02-28,Central,Office Supplies,Consumer,894.85,0.05,3,252.87
S109130,2025-07-25,South,Technology,Consumer,2764.64,0.1,5,445.14
S109131,2025-08-30,Central,Furniture,Corporate,2679.49,0.2,3,375.9
S109132,2025-12-25,East,Technology,Consumer,2262.98,0.3,11,333.41
S109133,2025-10-03,West,Furniture,Home Office,3579.25,0.3,9,-220.07
S109134,2025-03-19,Central,Technology,Corporate,3236.93,0.1,2,415.82
S109135,2025-01-14,South,Technology,Consumer,1390.04,0.1,9,250.84
S109136,2025-08-20,East,Technology,Consumer,1753.89,0.2,11,-7.31
S109137,2025-07-22,West,Technology,Home Office,4444.07,0.05,8,341.01
S109138,2025-12-03,West,Office Supplies,Corporate,1642.34,0.15,11,261.95
S109139,2025-07-30,Central,Office Supplies,Home Office,2231.54,0.05,3,518.75
S109140,2025-07-02,Central,Technology,Home Office,4865.03,0.05,4,326.63
S109141,2025-04-21,West,Office Supplies,Home Office,4289.26,0.15,7,564.06
S109142,2025-02-01,West,Furniture,Home Office,3500.84,0.3,6,335.36
S109143,2025-11-16,Central,Technology,Home Office,1534.03,0.05,8,424.95
S109144,2025-10-29,East,Office Supplies,Home Office,3151.17,0.2,11,550.49
S109145,2025-03-01,East,Technology,Home Office,3217.26,0.0,3,70.7
S109146,2025-09-14,East,Technology,Consumer,2069.58,0.2,10,237.64
S109147,2025-05-13,Central,Technology,Corporate,199.87,0.1,2,54.17
S109148,2025-06-09,Central,Technology,Home Office,1845.31,0.0,6,166.0
S109149,2025-11-06,West,Furniture,Home Office,2550.5,0.15,5,467.14
S109150,2025-11-04,West,Technology,Consumer,4751.71,0.05,9,631.22
S109151,2025-03-11,Central,Technology,Consumer,3642.93,0.15,5,225.82
S109152,2025-04-23,Central,Furniture,Consumer,557.47,0.0,10,89.75
S109153,2025-10-27,West,Furniture,Home Office,1521.08,0.1,2,112.51
S109154,2025-12-01,West,Office Supplies,Corporate,2617.99,0.05,11,133.53
S109155,2025-01-29,Central,Technology,Corporate,2266.55,0.05,3,487.19
S109156,2025-11-01,East,Furniture,Consumer,45.51,0.0,7,6.69
S109157,2025-06-28,West,Technology,Consumer,4676.8,0.05,6,1305.93
S109158,2025-08-04,Central,Office Supplies,Home Office,4522.12,0.0,1,-211.48
S109159,2025-01-28,West,Technology,Consumer,4620.25,0.15,6,853.17
S109160,2025-09-06,West,Office Supplies,Consumer,2154.2,0.1,10,-54.11
S109161,2025-09-05,Central,Office Supplies,Consumer,4170.21,0.05,6,896.52
S109162,2025-08-30,West,Technology,Consumer,3548.52,0.15,8,787.72
S109163,2025-10-16,West,Technology,Corporate,2568.49,0.3,11,359.85
S109164,2025-12-12,South,Technology,Home Office,404.12,0.15,4,48.38
S109165,2025-11-07,West,Furniture,Consumer,855.9,0.05,1,-18.2
S109166,2025-09-29,Central,Furniture,Corporate,1206.4,0.1,8,328.15
S109167,2025-12-25,South,Furniture,Consumer,4481.64,0.2,9,18.3
S109168,2025-09-04,South,Furniture,Corporate,3333.53,0.0,2,-131.86
S109169,2025-09-03,South,Office Supplies,Consumer,4915.49,0.05,4,-324.28
S109170,2025-07-17,East,Furniture,Corporate,2840.83,0.1,4,539.64
S109171,2025-10-08,South,Technology,Corporate,441.83,0.15,9,92.0
S109172,2025-01-27,West,Technology,Corporate,2399.26,0.15,10,472.95
S109173,2025-07-04,East,Office Supplies,Consumer,576.69,0.2,9,52.0
S109174,2025-06-05,West,Technology,Consumer,4508.79,0.3,4,377.82
S109175,2025-11-30,Central,Technology,Consumer,1406.6,0.05,7,378.17
S109176,2025-01-27,South,Technology,Home Office,1002.4,0.1,3,162.6
S109177,2025-08-23,South,Furniture,Consumer,2567.93,0.1,7,119.68
S109178,2025-03-09,South,Technology,Corporate,4039.29,0.0,11,1218.45
S109179,2025-11-19,West,Furniture,Corporate,2561.53,0.0,8,787.07
S109180,2025-11-07,South,Office Supplies,Corporate,210.32,0.15,9,27.83
S109181,2025-03-27,Central,Office Supplies,Consumer,3719.92,0.15,9,407.17
S109182,2025-11-15,East,Furniture,Corporate,189.68,0.05,6,53.1
S109183,2025-07-01,West,Office Supplies,Home Office,3029.8,0.3,2,417.77
S109184,2025-12-21,West,Furniture,Home Office,3092.33,0.05,11,-70.32
S109185,2025-09-24,South,Office Supplies,Consumer,1058.43,0.15,4,269.39
S109186,2025-01-13,East,Technology,Corporate,2243.95,0.3,10,264.82
S109187,2025-03-15,Central,Office Supplies,Consumer,50.84,0.2,10,7.97
S109188,2025-05-28,South,Technology,Home Office,1432.72,0.2,8,45.39
S109189,2025-03-19,East,Technology,Corporate,3104.37,0.05,7,-197.26
S109190,2025-02-18,West,Technology,Home Office,1435.16,0.3,4,-70.98
S109191,2025-12-23,East,Furniture,Home Office,257.2,0.1,2,10.08
S109192,2025-11-14,West,Furniture,Consumer,3377.84,0.05,10,344.58
S109193,2025-06-08,West,Technology,Corporate,3717.13,0.2,11,530.91
S109194,2025-03-20,South,Office Supplies,Corporate,4317.67,0.15,8,288.1
S109195,2025-03-08,East,Technology,Consumer,4380.22,0.0,11,384.09
S109196,2025-12-01,Central,Furniture,Home Office,2491.66,0.0,3,104.17
S109197,2025-05-01,Central,Furniture,Corporate,2048.65,0.0,6,480.09
S109198,2025-01-05,Central,Furniture,Consumer,2937.61,0.0,2,709.07
S109199,2025-05-26,Central,Office Supplies,Corporate,3967.49,0.05,6,268.68
S109200,2025-06-15,West,Office Supplies,Home Office,2387.15,0.1,10,-6.77
S109201,2025-08-16,Central,Office Supplies,Corporate,4975.93,0.05,4,73.4
S109202,2025-05-04,South,Office Supplies,Home Office,3194.83,0.3,5,304.28
S109203,2025-12-03,West,Office Supplies,Home Office,1554.37,0.3,6,211.17
S109204,2025-08-23,West,Furniture,Corporate,3972.67,0.3,6,557.94
S109205,2025-12-27,Central,Furniture,Home Office,770.82,0.0,11,209.78
S109206,2025-05-14,South,Technology,Corporate,4680.22,0.15,5,838.48
S109207,2025-08-26,East,Office Supplies,Corporate,1714.95,0.0,3,222.59
S109208,2025-05-14,South,Office Supplies,Home Office,3431.54,0.2,4,-60.88
S109209,2025-09-13,West,Office Supplies,Consumer,3134.03,0.0,4,276.73
S109210,2025-09-30,Central,Office Supplies,Home Office,497.45,0.05,4,19.06
S109211,2025-04-28,South,Office Supplies,Corporate,3613.67,0.05,10,-107.89
S109212,2025-12-09,East,Office Supplies,Corporate,1572.86,0.1,6,-47.33
S109213,2025-11-09,Central,Technology,Home Office,1918.28,0.1,5,-150.85
S109214,2025-11-23,West,Technology,Corporate,500.69,0.15,2,-13.62
S109215,2025-03-21,Central,Furniture,Home Office,4054.22,0.05,11,982.58
S109216,2025-09-20,Central,Furniture,Corporate,4304.16,0.15,2,424.98
S109217,2025-02-08,South,Office Supplies,Consumer,688.65,0.0,4,64.8
S109218,2025-02-08,West,Office Supplies,Corporate,4066.81,0.0,8,153.86
S109219,2025-12-22,East,Office Supplies,Consumer,4492.04,0.0,1,755.79
S109220,2025-02-25,Central,Office Supplies,Home Office,504.53,0.05,4,148.07
S109221,2025-11-12,South,Technology,Consumer,4987.19,0.2,11,60.25
S109222,2025-06-07,West,Furniture,Corporate,42.66,0.05,1,10.53
S109223,2025-04-21,Central,Technology,Home Office,4215.18,0.15,3,1043.23
S109224,2025-01-27,South,Furniture,Consumer,2800.29,0.2,1,488.64
S109225,2025-09-04,Central,Furniture,Corporate,4787.27,0.2,8,489.09
S109226,2025-09-21,East,Office Supplies,Corporate,1703.74,0.15,1,20.02
S109227,2025-06-20,West,Technology,Corporate,1817.02,0.05,1,-98.69
S109228,2025-10-23,East,Furniture,Home Office,4205.08,0.15,6,725.54
S109229,2025-04-28,West,Office Supplies,Consumer,3559.22,0.05,9,1021.64
S109230,2025-07-21,West,Furniture,Corporate,3010.58,0.15,10,466.65
S109231,2025-04-15,East,Technology,Consumer,3229.04,0.3,3,-441.08
S109232,2025-08-01,West,Technology,Corporate,3419.54,0.0,7,5.45
S109233,2025-02-19,West,Furniture,Home Office,258.25,0.0,9,24.64
S109234,2025-06-23,Central,Furniture,Consumer,606.56,0.05,9,181.59
S109235,2025-07-20,West,Office Supplies,Corporate,922.66,0.1,11,-47.91
S109236,2025-07-23,West,Furniture,Consumer,900.4,0.1,1,30.87
S109237,2025-06-13,Central,Furniture,Consumer,4217.68,0.05,1,580.05
S109238,2025-08-23,South,Furniture,Home Office,1984.66,0.3,8,-215.49
S109239,2025-07-06,Central,Technology,Home Office,2457.33,0.0,5,-15.94
S109240,2025-04-14,West,Technology,Home Office,465.2,0.15,9,-34.7
S109241,2025-03-20,West,Furniture,Corporate,4355.55,0.15,8,374.7
S109242,2025-08-25,Central,Office Supplies,Corporate,71.11,0.2,5,-0.76
S109243,2025-12-09,Central,Furniture,Home Office,434.81,0.15,11,-37.13
S109244,2025-10-02,East,Technology,Corporate,4064.3,0.0,10,551.42
S109245,2025-08-22,South,Office Supplies,Home Office,670.37,0.05,4,136.49
S109246,2025-12-03,South,Technology,Consumer,3970.92,0.05,1,717.96
S109247,2025-11-25,Central,Office Supplies,Consumer,1765.08,0.1,11,299.82
S109248,2025-07-04,Central,Office Supplies,Corporate,3884.97,0.3,11,208.75
S109249,2025-02-09,South,Office Supplies,Consumer,270.77,0.1,10,55.7
S109250,2025-08-20,West,Technology,Consumer,1719.48,0.1,1,-103.6
S109251,2025-08-16,Central,Technology,Consumer,2416.74,0.1,8,-30.86
S109252,2025-04-12,South,Furniture,Consumer,3136.01,0.0,11,659.26
S109253,2025-11-07,West,Office Supplies,Home Office,4184.38,0.3,5,-107.85
S109254,2025-11-14,West,Office Supplies,Corporate,1237.45,0.15,9,-14.39
S109255,2025-05-01,East,Furniture,Home Office,3301.26,0.2,6,-352.11
S109256,2025-06-24,East,Technology,Consumer,775.82,0.1,6,184.65
S109257,2025-03-13,South,Office Supplies,Consumer,3979.94,0.05,8,968.65
S109258,2025-03-07,East,Office Supplies,Corporate,4667.44,0.1,7,-284.52
S109259,2025-04-07,Central,Furniture,Home Office,255.45,0.05,8,11.74
S109260,2025-05-14,South,Furniture,Home Office,417.69,0.0,3,12.27
S109261,2025-04-10,South,Technology,Home Office,3941.95,0.2,4,-158.29
S109262,2025-02-25,Central,Office Supplies,Corporate,4403.55,0.3,8,-240.04
S109263,2025-06-13,South,Technology,Home Office,3248.12,0.05,7,140.44
S109264,2025-08-16,Central,Office Supplies,Consumer,2316.71,0.15,5,373.95
S109265,2025-04-29,West,Office Supplies,Corporate,3849.95,0.3,10,804.04
S109266,2025-07-14,Central,Office Supplies,Consumer,1512.55,0.2,4,-151.03
S109267,2025-04-10,East,Office Supplies,Consumer,4958.94,0.2,6,13.9
S109268,2025-09-14,East,Office Supplies,Corporate,4243.01,0.3,4,411.34
S109269,2025-08-25,Central,Technology,Home Office,4437.92,0.05,7,206.48
S109270,2025-12-17,East,Furniture,Consumer,4277.32,0.0,7,88.61
S109271,2025-01-20,West,Furniture,Home Office,4665.77,0.2,4,-254.62
S109272,2025-11-08,South,Office Supplies,Corporate,341.18,0.2,9,35.68
S109273,2025-05-05,Central,Office Supplies,Home Office,4544.97,0.05,2,-48.98
S109274,2025-01-25,Central,Furniture,Consumer,1258.04,0.3,9,-143.77
S109275,2025-09-09,South,Furniture,Home Office,1808.68,0.0,1,411.27
S109276,2025-03-04,Central,Technology,Consumer,1865.44,0.1,3,81.81
S109277,2025-03-06,Central,Technology,Corporate,1177.52,0.3,5,213.11
S109278,2025-12-24,South,Furniture,Home Office,2203.36,0.1,5,221.07
S109279,2025-03-22,East,Office Supplies,Home Office,2537.49,0.2,7,-172.31
S109280,2025-07-19,South,Office Supplies,Consumer,760.35,0.0,11,16.21
S109281,2025-03-15,Central,Furniture,Consumer,1810.4,0.1,9,439.58
S109282,2025-02-15,West,Technology,Corporate,1753.77,0.2,6,-123.13
S109283,2025-01-01,West,Office Supplies,Corporate,3379.86,0.3,1,-112.4
S109284,2025-01-06,South,Furniture,Consumer,2912.3,0.1,11,84.26
S109285,2025-06-22,South,Furniture,Consumer,3586.22,0.0,4,1131.3
S109286,2025-06-08,South,Furniture,Consumer,3924.04,0.15,7,1022.37
S109287,2025-01-15,West,Office Supplies,Consumer,3341.69,0.2,9,465.83
S109288,2025-05-08,South,Technology,Corporate,1221.4,0.1,8,4.65
S109289,2025-04-10,South,Technology,Consumer,2520.56,0.3,2,-210.89
S109290,2025-07-28,South,Technology,Home Office,2343.54,0.05,3,-104.13
S109291,2025-12-30,East,Office Supplies,Home Office,388.77,0.2,11,-36.54
S109292,2025-09-10,Central,Technology,Consumer,4474.52,0.2,9,1035.55
S109293,2025-12-02,East,Technology,Home Office,475.35,0.1,7,66.53
S109294,2025-03-12,West,Furniture,Corporate,4882.68,0.0,5,114.12
S109295,2025-03-20,Central,Office Supplies,Consumer,178.09,0.1,11,36.64
S109296,2025-10-02,West,Furniture,Consumer,3653.8,0.2,8,-322.97
S109297,2025-04-24,West,Office Supplies,Corporate,1452.12,0.3,9,62.85
S109298,2025-11-06,West,Office Supplies,Home Office,4525.49,0.1,11,-49.3
S109299,2025-06-19,East,Furniture,Consumer,4123.68,0.05,11,409.59
S109300,2025-03-15,West,Furniture,Consumer,144.55,0.2,10,-4.61
S109301,2025-11-05,South,Furniture,Corporate,129.31,0.3,8,-12.87
S109302,2025-07-20,South,Office Supplies,Home Office,3023.89,0.0,3,885.81
S109303,2025-10-20,South,Technology,Consumer,764.97,0.05,3,209.38
S109304,2025-06-15,East,Office Supplies,Home Office,90.51,0.2,2,5.96
S109305,2025-02-16,West,Furniture,Corporate,4839.46,0.0,9,1165.79
S109306,2025-09-06,Central,Office Supplies,Consumer,3171.66,0.3,4,-238.99
S109307,2025-02-15,Central,Furniture,Home Office,73.95,0.05,3,5.93
S109308,2025-08-31,West,Office Supplies,Consumer,2462.79,0.1,8,0.29
S109309,2025-06-02,South,Technology,Corporate,804.53,0.15,7,-55.52
S109310,2025-10-16,East,Technology,Corporate,4029.81,0.1,3,296.19
S109311,2025-11-14,South,Technology,Home Office,162.84,0.0,5,36.74
S109312,2025-05-29,West,Office Supplies,Home Office,1867.16,0.0,6,421.19
S109313,2025-11-18,East,Office Supplies,Home Office,1205.38,0.1,9,97.3
S109314,2025-02-10,East,Office Supplies,Corporate,4904.75,0.05,1,482.98
S109315,2025-02-09,West,Technology,Consumer,409.0,0.3,9,29.89
S109316,2025-12-29,Central,Technology,Consumer,3605.05,0.15,1,884.15
S109317,2025-07-29,South,Furniture,Corporate,2400.58,0.0,10,13.26
S109318,2025-06-14,Central,Office Supplies,Corporate,4086.12,0.2,2,135.46
S109319,2025-02-26,East,Technology,Consumer,1086.94,0.15,3,255.54
S109320,2025-04-16,Central,Furniture,Consumer,4279.37,0.0,5,654.83
S109321,2025-09-08,East,Furniture,Corporate,4752.83,0.1,11,998.28
