OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Profit,Quantity
102769,2025-05-14,South,Office Supplies,Consumer,584.55,0.0,76.12,11
102770,2025-11-08,West,Technology,Home Office,4918.21,0.05,1270.12,1
102771,2025-01-01,East,Furniture,Corporate,4009.95,0.3,655.23,7
102772,2025-03-07,Central,Office Supplies,Corporate,1862.04,0.1,179.5,7
102773,2025-06-01,West,Furniture,Consumer,1953.0,0.15,-159.3,7
102774,2025-06-03,South,Technology,Corporate,859.57,0.1,-15.94,5
102775,2025-06-15,East,Furniture,Home Office,2364.72,0.1,-164.67,5
102776,2025-02-13,West,Office Supplies,Home Office,3951.71,0.3,815.88,2
102777,2025-03-05,South,Technology,Home Office,4086.28,0.15,73.49,9
102778,2025-03-26,Central,Technology,Consumer,4758.39,0.1,1154.74,3
102779,2025-11-28,East,Office Supplies,Corporate,2016.92,0.15,136.15,1
102780,2025-11-25,West,Office Supplies,Consumer,3394.13,0.0,1025.69,10
102781,2025-03-04,West,Technology,Consumer,3626.32,0.0,617.87,8
102782,2025-04-11,East,Technology,Consumer,3369.42,0.15,447.6,9
102783,2025-05-19,West,Furniture,Home Office,1810.26,0.15,-55.21,6
102784,2025-06-18,Central,Furniture,Home Office,4912.51,0.05,1144.65,5
102785,2025-07-09,East,Technology,Corporate,213.75,0.2,53.98,10
102786,2025-10-06,West,Office Supplies,Home Office,4899.84,0.3,875.43,2
102787,2025-09-22,Central,Technology,Home Office,882.94,0.15,-36.98,3
102788,2025-05-11,East,Technology,Corporate,343.17,0.0,-3.23,11
102789,2025-06-17,East,Office Supplies,Home Office,3700.08,0.0,661.18,11
102790,2025-10-20,South,Furniture,Home Office,2908.52,0.2,727.03,9
102791,2025-08-31,West,Technology,Consumer,58380.4,0.0,125.72,2
102792,2025-08-18,East,Technology,Corporate,1426.04,0.05,396.24,3
102793,2025-12-28,West,Office Supplies,Corporate,945.66,0.0,124.46,4
102794,2025-01-11,West,Office Supplies,Corporate,3094.43,0.1,780.28,10
102795,2025-07-21,Central,Furniture,Consumer,2794.29,0.1,236.87,10
102796,2025-01-18,West,Office Supplies,Corporate,4629.14,0.15,-574.93,5
102797,2025-08-02,Central,Office Supplies,Corporate,4454.39,0.1,237.79,7
102798,2025-02-08,Central,Technology,Consumer,1083.86,0.3,8.64,10
102799,2025-04-30,South,Office Supplies,Home Office,2005.59,0.15,306.23,2
102800,2025-02-28,Central,Office Supplies,Corporate,4081.19,0.3,823.15,9
102801,2025-02-11,East,Office Supplies,Consumer,3021.5,0.2,390.54,1
102802,2025-08-12,West,Office Supplies,Consumer,1757.04,0.3,61.1,4
102803,2025-01-16,West,Technology,Corporate,3600.34,0.05,1191.42,12
102804,2025-06-23,West,Furniture,Home Office,909.17,0.05,238.9,7
102805,2025-04-14,West,Technology,Corporate,3402.83,0.2,921.47,5
102806,2025-11-09,West,Technology,Corporate,227.81,0.15,6.52,3
102807,2025-03-15,Central,Office Supplies,Consumer,2491.36,0.2,340.39,7
102808,2025-07-01,West,Technology,Consumer,4732.26,0.2,-599.02,8
102809,2025-02-12,East,Furniture,Home Office,1330.23,0.3,-214.39,8
102810,2025-10-12,East,Technology,Home Office,2208.28,0.1,429.09,5
102811,2025-10-30,West,Office Supplies,Corporate,282.23,0.1,28.17,5
102812,2025-03-23,South,Furniture,Consumer,1950.77,0.15,-180.67,5
102813,2025-01-12,West,Furniture,Home Office,4181.91,0.2,226.54,1
102814,2025-10-14,West,Furniture,Corporate,326.37,0.3,-7.16,5
102815,2025-07-06,west,Furniture,Consumer,1082.74,0.15,151.2,6
102816,2025-10-17,Central,Technology,Home Office,3451.36,0.3,386.75,9
102817,2025-05-19,West,Office Supplies,Consumer,2940.58,0.15,520.3,12
102818,2025-04-03,Central,Furniture,Consumer,4617.76,0.2,576.29,9
102819,2025-05-25,Central,Technology,Home Office,4773.04,0.3,112.89,11
102820,2025-04-24,Central,Office Supplies,Consumer,4109.35,0.05,492.78,12
102821,2025-04-05,South,Furniture,Home Office,3984.81,0.15,1040.0,2
102822,2025-08-03,East,Technology,Home Office,2895.38,0.1,298.59,8
102823,2025-01-10,East,Office Supplies,Consumer,2696.89,0.05,102.94,8
102824,2025-02-09,South,Office Supplies,Home Office,2680.68,0.3,369.62,1
102825,2025-10-02,South,Furniture,Home Office,1453.92,0.15,59.34,5
102826,2025-10-24,West,Office Supplies,Consumer,2371.13,0.1,612.46,6
102827,2025-01-14,Central,Furniture,Consumer,2383.37,0.0,-95.6,10
102828,2025-01-15,South,Furniture,Corporate,36.13,0.0,7.09,11
102829,2025-05-29,South,Technology,Consumer,1866.04,0.3,223.48,2
102830,2025-06-10,South,Technology,Corporate,2079.57,0.2,220.5,2
102831,2025-10-01,South,Office Supplies,Corporate,536.84,0.0,118.81,6
102832,2025-04-26,South,Technology,Corporate,1789.64,0.3,183.61,4
102833,2025-10-03,Central,Technology,Consumer,3341.1,0.15,-54.64,2
102834,2025-04-17,Central,Technology,Home Office,2530.35,0.15,456.48,6
102835,2025-07-14,South,Office Supplies,Consumer,4735.94,0.1,614.1,8
102836,2025-09-13,East,Technology,Corporate,2425.45,0.3,-55.2,5
102837,2025-05-01,,Technology,Home Office,3288.32,0.1,854.02,9
102838,2025-11-09,East,Office Supplies,Consumer,2905.9,0.2,747.08,7
102839,2025-01-23,South,Furniture,Corporate,3742.71,0.05,1097.43,3
102840,2025-06-03,West,Technology,Consumer,728.58,0.2,-42.35,7
102841,2025-09-13,Central,Technology,Consumer,644.02,0.05,69.58,10
102842,2025-12-27,Central,Furniture,Corporate,3076.38,0.0,455.1,9
102843,2025-09-08,South,Office Supplies,Home Office,2093.18,0.1,-199.19,12
102844,2025-01-13,South,Technology,Corporate,3411.06,0.1,320.57,12
102845,2025-01-20,South,Technology,Consumer,3018.65,0.2,-363.93,10
102846,2025-09-20,West,Furniture,Corporate,1111.91,0.1,115.32,5
102847,2025-07-05,Central,Office Supplies,Consumer,1106.3,0.05,336.88,7
102848,2025-08-08,South,Office Supplies,Home Office,975.6,0.3,118.23,10
102849,2025-03-14,East,Office Supplies,Consumer,2203.27,0.05,645.53,2
102850,2025-08-02,West,Office Supplies,Corporate,2282.44,0.3,559.31,1
102851,2025-04-03,South,Furniture,Home Office,4483.65,0.0,-97.79,5
102852,2025-04-09,South,Technology,Home Office,2641.43,0.05,527.8,1
102853,2025-08-22,West,Furniture,Home Office,3946.02,0.15,27.71,10
102854,2025-04-23,Central,Office Supplies,Home Office,2869.59,0.15,606.28,11
102855,2025-01-13,South,Furniture,Corporate,4246.24,0.15,-327.94,7
102856,2025-11-10,West,Technology,Consumer,688.28,0.2,-86.51,11
102857,2025-07-18,Central,Furniture,Corporate,2730.2,0.2,714.35,12
102858,2025-02-08,East,Office Supplies,Corporate,2651.57,0.0,314.63,9
102859,2025-03-26,South,Office Supplies,Home Office,3968.84,0.05,171.54,1
102860,2025-08-09,West,Office Supplies,Home Office,1947.06,0.2,-189.92,11
102861,2025-07-09,South,Furniture,Corporate,1139.34,0.3,125.31,3
102862,2025-07-09,West,Furniture,Home Office,239.07,0.05,-8.88,7
102863,2025-02-17,Central,Technology,Consumer,1745.49,0.1,252.31,6
102864,2025-10-23,West,Office Supplies,Consumer,3668.39,0.0,690.22,12
102865,2025-11-25,West,Technology,Home Office,77845.6,0.05,1013.95,12
102866,2025-04-19,West,Office Supplies,Corporate,881.29,0.1,211.12,4
102867,2025-04-28,South,Furniture,Home Office,990.35,0.15,135.54,7
102868,2025-01-27,West,Furniture,Corporate,3987.23,0.0,880.27,5
102869,2025-04-12,South,Furniture,Home Office,2633.9,0.15,-99.78,10
102870,2025-10-27,South,Technology,Consumer,504.73,0.0,71.99,11
102871,2025-08-31,Central,Office Supplies,Home Office,663.72,0.0,190.75,2
102872,2025-08-16,South,Technology,Consumer,1526.39,0.3,126.95,8
102873,2025-02-13,West,Technology,Corporate,4915.45,0.0,1275.45,12
102874,2025-10-04,Central,Technology,Home Office,708.07,0.0,-26.33,2
102875,2025-07-19,Central,Office Supplies,Corporate,2030.36,0.3,-323.79,6
102876,2025-03-25,East,Office Supplies,Consumer,3461.07,0.15,-263.0,1
102877,2025-03-01,South,Technology,Home Office,3225.29,0.0,843.62,11
102878,2025-02-28,west,Furniture,Corporate,2363.09,0.1,359.1,9
102879,2025-12-18,West,Technology,Corporate,3210.96,0.05,-188.76,10
102880,2025-09-13,East,Office Supplies,Corporate,1632.12,0.1,-164.64,7
102881,2025-07-21,East,Office Supplies,Corporate,4338.27,0.1,-230.14,5
102882,2025-10-18,South,Technology,Corporate,3911.06,0.2,-63.73,4
102883,2025-03-21,West,Technology,Corporate,4312.55,0.3,804.64,11
102884,2025-03-29,East,Office Supplies,Consumer,1509.31,0.3,296.56,6
102885,2025-07-12,West,Furniture,Consumer,1471.15,0.15,253.7,4
102886,2025-02-23,West,Furniture,Consumer,973.48,0.0,1.8,8
102887,2025-02-04,South,Office Supplies,Home Office,3160.41,0.0,725.61,3
102888,2025-02-23,East,Furniture,Corporate,2210.23,0.3,69.0,9
102889,09/17/25,West,Office Supplies,Home Office,1845.57,0.05,10.56,3
102890,2025-11-27,Central,Office Supplies,Home Office,3339.94,0.3,-335.72,10
102891,2025-05-20,South,Office Supplies,Corporate,3531.09,0.0,351.51,6
102892,2025-01-10,South,Office Supplies,Consumer,1929.61,0.1,-165.49,9
102893,2025-05-02,East,Furniture,Corporate,4220.13,0.0,523.15,6
102894,2025-08-29,West,Furniture,Home Office,3584.83,0.3,710.07,5
102895,2025-07-01,Central,Office Supplies,Corporate,549.58,0.2,-28.87,3
102896,2025-11-16,west,Office Supplies,Consumer,2033.55,0.0,-37.42,12
102897,2025-09-19,West,Office Supplies,Consumer,4800.15,0.3,-216.84,3
102898,2025-03-22,East,Furniture,Home Office,1603.67,0.15,453.63,1
102899,2025-01-18,West,Technology,Corporate,4870.59,0.3,-172.59,10
102900,2025-12-03,West,Furniture,Home Office,4903.21,0.05,553.92,9
102901,2025-07-17,West,Technology,Consumer,627.87,0.0,191.24,7
102902,2025-10-15,South,Furniture,Corporate,1228.4,0.1,242.71,2
102903,2025-09-29,,Technology,Corporate,2430.5,0.1,93.42,5
102904,2025-01-12,Central,Technology,Consumer,3960.83,0.1,584.66,11
102905,2025-06-15,West,Furniture,Consumer,643.05,0.1,-52.35,3
102906,2025-09-16,East,Technology,Home Office,4269.09,0.15,-232.64,3
102907,2025-11-25,East,Office Supplies,Home Office,2522.99,0.05,812.89,9
102908,2025-08-05,East,Office Supplies,Home Office,4168.03,0.1,1316.68,1
102909,2025-10-30,Central,Furniture,Consumer,1099.54,0.1,266.35,8
102910,2025-08-19,Central,Furniture,Consumer,1121.78,0.3,-131.9,1
102911,2025-11-13,West,Technology,Corporate,4708.73,0.3,793.49,4
102912,2025-08-23,West,Technology,Consumer,573.11,0.2,47.33,12
102913,2025-02-06,West,Office Supplies,Consumer,873.56,0.2,-127.12,4
102914,2025-03-06,West,Technology,Consumer,2256.91,0.1,93.68,9
102915,2025-06-04,East,Technology,Consumer,3723.84,0.0,228.36,2
102916,2025-07-10,South,Office Supplies,Corporate,1805.64,0.1,-43.57,11
102917,2025-07-17,South,Furniture,Consumer,4730.21,0.15,1083.15,6
102918,2025-09-29,East,Office Supplies,Consumer,890.22,0.15,73.75,3
102919,2025-02-28,West,Technology,Corporate,3610.83,0.0,879.39,2
102920,2025-11-14,West,Office Supplies,Corporate,956.15,0.3,-148.13,3
102921,2025-06-08,West,Furniture,Corporate,2430.42,0.2,353.16,12
102922,2025-09-05,West,Technology,Consumer,4706.89,0.3,235.2,7
102923,2025-08-18,Central,Technology,Home Office,4849.46,0.15,1064.52,7
102924,2025-07-18,West,Office Supplies,Corporate,681.96,0.1,204.88,1
102925,2025-03-03,West,Technology,Home Office,3571.38,0.15,283.9,1
102926,2025-12-02,South,Technology,Consumer,379.85,0.0,-20.96,5
102927,2025-05-12,East,Technology,Corporate,2803.61,0.1,511.89,1
102928,2025-11-02,west,Technology,Home Office,4166.76,0.3,-135.83,10
102929,2025-07-22,West,Furniture,Consumer,2330.5,0.2,-173.22,12
102930,2025-03-08,South,Furniture,Consumer,554.19,0.3,63.44,11
102931,2025-09-13,Central,Furniture,Home Office,4540.89,0.05,1335.63,3
102932,2025-03-05,West,Furniture,Home Office,3089.77,0.3,5.62,6
102933,2025-12-05,West,Technology,Corporate,50898.2,0.3,400.31,3
102934,2025-09-23,East,Office Supplies,Home Office,76.6,0.05,-2.42,10
102935,2025-11-22,South,Technology,Home Office,1703.23,0.1,259.87,10
102936,2025-08-20,Central,Technology,Corporate,1300.97,0.05,191.74,9
102937,2025-06-14,Central,Technology,Corporate,4670.27,0.2,1108.86,3
102938,2025-01-26,South,Furniture,Home Office,1679.39,0.05,384.98,8
102939,2025-08-20,South,Furniture,Corporate,4355.92,0.2,385.43,12
102940,2025-06-02,East,Office Supplies,Home Office,1210.14,0.1,-22.47,10
102941,2025-04-02,East,Furniture,Consumer,2777.67,0.15,344.68,9
102942,2025-09-19,South,Furniture,Home Office,2188.73,0.2,78.73,5
102943,2025-02-08,East,Office Supplies,Home Office,3675.39,0.3,156.32,7
102944,2025-02-24,Central,Furniture,Consumer,1687.87,0.15,-171.95,12
102945,2025-08-31,Central,Technology,Consumer,4141.96,0.1,20.05,7
102946,2025-04-15,West,Furniture,Home Office,2260.67,0.1,459.12,6
102947,2025-07-20,East,Furniture,Corporate,4703.94,0.1,-109.02,6
102948,2025-04-27,Central,Office Supplies,Consumer,3713.12,0.2,101.48,2
102949,2025-06-10,South,Furniture,Corporate,4274.15,0.05,812.48,9
102950,2025-05-14,Central,Furniture,Home Office,4334.79,0.0,777.76,5
102951,2025-04-24,West,Technology,Corporate,2043.12,0.15,-41.19,3
102952,2025-06-20,Central,Furniture,Home Office,3275.24,0.05,466.7,2
102953,2025-09-28,West,Technology,Corporate,4754.12,0.15,502.44,9
102954,2025-08-22,West,Technology,Consumer,4601.85,0.2,211.69,4
102955,2025-10-17,South,Office Supplies,Corporate,4797.59,0.05,207.18,12
102956,2025-08-02,East,Office Supplies,Consumer,75244.4,0.2,-79.21,4
102957,2025-01-13,Central,Office Supplies,Home Office,2194.16,0.05,487.12,5
102958,2025-04-01,West,Technology,Corporate,2183.87,0.0,223.97,3
102959,2025-11-11,East,Furniture,Consumer,1767.94,0.15,88.39,3
102960,2025-04-04,Central,Office Supplies,Consumer,597.73,0.0,-33.11,5
102961,2025-03-15,East,Furniture,Corporate,62.0,0.0,1.68,11
102962,2025-06-30,South,Technology,Home Office,4090.11,0.2,351.5,9
102963,2025-05-16,East,Furniture,Corporate,2311.26,0.3,-263.74,2
102964,2025-07-14,East,Technology,Home Office,4675.51,0.15,338.95,5
102965,2025-10-05,East,Office Supplies,Consumer,3062.82,0.0,798.07,10
102966,2025-11-05,Central,Technology,Consumer,4592.03,0.2,469.23,7
102967,2025-05-14,South,Office Supplies,Consumer,2685.05,0.2,-21.48,4
102968,2025-08-18,South,Office Supplies,Corporate,235.46,0.15,-24.74,6
102969,2025-11-16,East,Technology,Consumer,414.86,0.0,74.34,6
102970,2025-08-12,Central,Technology,Consumer,577.72,0.1,172.06,5
102971,2025-01-29,West,Technology,Home Office,474.73,0.0,25.14,12
102972,2025-12-21,East,Furniture,Home Office,2815.19,0.3,513.55,5
102973,2025-01-24,East,Furniture,Home Office,1681.59,0.1,278.89,9
102974,2025-03-16,South,Office Supplies,Corporate,3826.85,0.1,-122.32,2
102975,2025-04-19,South,Technology,Consumer,1499.38,0.05,107.28,8
102976,2025-12-25,West,Technology,Consumer,3221.13,0.15,684.24,4
102977,2025-05-21,East,Office Supplies,Home Office,4300.6,0.05,1102.36,6
102978,2025-05-24,Central,Office Supplies,Corporate,4491.48,0.3,1001.34,8
102979,2025-07-26,South,Technology,Consumer,100.43,0.15,4.72,11
102980,2025-04-16,South,Technology,Consumer,2728.65,0.2,42.82,3
102981,2025-10-26,Central,Furniture,Consumer,2340.14,0.2,419.93,12
102982,2025-02-09,South,Furniture,Corporate,1865.49,0.2,344.04,12
102983,2025-01-28,South,Office Supplies,Home Office,1560.26,0.2,228.63,7
102984,2025-05-13,Central,Technology,Home Office,966.68,0.15,164.71,8
102985,2025-09-19,East,Furniture,Home Office,498.62,0.0,149.52,8
102986,2025-06-28,Central,Technology,Consumer,1545.48,0.05,249.66,10
102987,2025-01-21,Central,Furniture,Home Office,2570.78,0.05,506.79,1
102988,2025-04-26,Central,Office Supplies,Corporate,2853.57,0.1,114.33,11
102989,2025-01-10,West,Furniture,Corporate,2947.29,0.3,732.96,7
102990,2025-07-29,Central,Technology,Corporate,948.43,0.1,28.97,1
102991,2025-10-09,South,Office Supplies,Home Office,4034.15,0.1,1119.64,5
102992,2025-12-20,Central,Office Supplies,Home Office,746.13,0.15,-8.72,8
102993,2025-10-19,Central,Technology,Consumer,3734.46,0.05,933.63,3
102994,2025-05-23,East,Technology,Consumer,4631.57,0.3,-555.93,6
102995,2025-08-25,West,Office Supplies,Consumer,2872.45,0.0,307.58,2
102996,2025-07-28,Central,Technology,Corporate,1961.48,0.05,3.78,10
102997,2025-10-24,West,Technology,Home Office,3370.01,0.0,189.6,4
102998,2025-12-23,South,Office Supplies,Corporate,2801.91,0.3,-221.11,9
102999,2025-12-25,West,Office Supplies,Consumer,1654.74,0.3,250.02,8
103000,2025-02-17,Central,Office Supplies,Corporate,1200.92,0.05,220.82,3
103001,2025-03-17,Central,Office Supplies,Home Office,809.08,0.3,99.97,7
103002,2025-05-14,South,Technology,Corporate,2435.53,0.15,-249.44,7
103003,2025-01-28,South,Furniture,Consumer,4658.42,0.05,1248.96,1
103004,2025-01-07,South,Office Supplies,Consumer,2925.5,0.05,358.03,9
103005,2025-10-13,South,Office Supplies,Home Office,4246.1,0.15,-442.37,3
103006,2025-02-07,South,Office Supplies,Consumer,4715.67,0.15,-368.56,11
103007,2025-07-01,East,Office Supplies,Corporate,644.19,0.3,-82.06,8
103008,2025-12-24,Central,Technology,Consumer,2106.23,0.1,83.6,11
103009,2025-06-07,West,Furniture,Corporate,4463.5,0.2,581.66,11
103010,2025-04-07,East,Office Supplies,Home Office,4878.27,0.0,151.78,12
103011,2025-04-10,West,Furniture,Home Office,2144.82,0.2,143.89,3
103012,2025-01-17,West,Technology,Corporate,3464.21,0.2,-390.71,12
103013,2025-01-15,West,Furniture,Consumer,1917.61,0.2,191.55,3
103014,2025-05-20,West,Office Supplies,Home Office,242.56,0.15,62.75,4
103015,2025-02-12,East,Technology,Home Office,3126.4,0.05,-69.87,12
103016,2025-07-12,West,Technology,Corporate,1994.23,0.0,450.0,12
103017,2025-03-19,East,Furniture,Home Office,1924.62,0.1,-69.4,8
103018,2025-01-25,East,Technology,Corporate,2240.31,0.05,577.33,10
103019,2025-04-01,West,Office Supplies,Corporate,673.32,0.05,103.76,11
103020,2025-07-11,West,Technology,Home Office,1670.16,0.1,115.4,12
103021,2025-04-18,East,Office Supplies,Home Office,3577.19,0.15,-74.79,11
103022,2025-12-25,East,Furniture,Consumer,4195.04,0.1,-112.7,4
103023,2025-01-31,East,Furniture,Home Office,2670.0,0.05,292.96,11
103024,2025-01-17,Central,Furniture,Consumer,4929.57,0.0,1274.39,4
103025,2025-04-10,Central,Technology,Home Office,3741.37,0.05,30.58,9
103026,2025-04-22,West,Technology,Consumer,686.8,0.05,20.71,4
103027,2025-09-11,Central,Technology,Consumer,314.34,0.15,-35.89,8
103028,2025-05-04,East,Technology,Consumer,623.39,0.15,-62.16,12
103029,2025-12-05,Central,Office Supplies,Corporate,2359.25,0.15,499.28,6
103030,2025-11-27,East,Furniture,Consumer,1007.53,0.2,244.26,6
103031,2025-11-28,South,Office Supplies,Home Office,739.88,0.05,-60.07,5
103032,2025-03-13,East,Furniture,Corporate,4405.22,0.05,-312.53,5
103033,2025-12-16,Central,Office Supplies,Consumer,4021.45,0.05,-97.64,2
103034,2025-06-04,West,Office Supplies,Consumer,3315.48,0.3,360.8,8
103035,2025-10-30,Central,Office Supplies,Consumer,2386.28,0.05,261.23,12
103036,2025-09-13,Central,Technology,Consumer,3294.93,0.3,-232.04,6
103037,2025-01-03,South,Office Supplies,Consumer,3536.88,0.15,320.56,7
103038,2025-06-08,South,Office Supplies,Corporate,2929.78,0.3,-404.4,1
103039,2025-09-10,West,Office Supplies,Consumer,1578.21,0.1,303.0,9
103040,2025-12-29,East,Furniture,Home Office,4823.33,0.15,-571.7,10
103041,2025-07-08,Central,Technology,Consumer,3326.04,0.1,36.79,2
103042,2025-11-02,East,Technology,Corporate,4107.03,0.1,-235.34,5
103043,2025-04-20,East,Technology,Home Office,887.33,0.0,227.78,10
103044,2025-06-09,East,Technology,Consumer,1811.65,0.2,450.92,4
103045,2025-08-07,South,Office Supplies,Consumer,1075.86,0.1,295.33,10
103046,2025-07-22,South,Furniture,Corporate,4724.65,0.1,1252.79,4
103047,2025-05-12,Central,Office Supplies,Home Office,1624.28,0.3,279.42,1
103048,2025-02-21,West,Furniture,Home Office,3450.2,0.1,665.71,8
103049,2025-01-31,East,Office Supplies,Corporate,4706.38,0.2,484.93,10
103050,2025-01-26,East,Technology,Home Office,4808.74,0.0,-338.78,1
103051,2025-06-09,South,Office Supplies,Consumer,1567.84,0.1,220.26,5
103052,2025-07-13,East,Technology,Home Office,2549.59,0.15,321.67,5
103053,2025-04-05,South,Furniture,Home Office,1523.55,0.05,327.23,4
103054,2025-12-12,South,Technology,Corporate,2836.4,0.1,103.42,12
103055,2025-11-19,South,Furniture,Consumer,1379.67,0.15,-91.59,10
103056,2025-09-16,Central,Office Supplies,Corporate,634.26,0.3,-53.39,7
103057,2025-02-24,East,Office Supplies,Consumer,993.38,0.1,56.52,8
103058,2025-05-31,West,Technology,Corporate,4890.39,0.15,206.17,12
103059,2025-08-13,East,Office Supplies,Consumer,1158.74,0.2,-122.2,11
103060,2025-08-11,West,Furniture,Consumer,2263.25,0.3,-90.03,10
103061,2025-04-10,East,Office Supplies,Consumer,3092.84,0.0,722.27,9
103062,2025-03-28,East,Office Supplies,Home Office,3972.04,0.1,458.92,5
103063,2025-12-31,East,Furniture,Consumer,2127.57,0.0,415.78,11
103064,2025-07-08,South,Office Supplies,Corporate,2577.05,0.15,683.75,5
103065,2025-10-29,South,Furniture,Consumer,1440.72,0.3,138.94,12
103066,2025-02-04,Central,Technology,Corporate,4042.94,0.2,400.75,5
103067,2025-12-25,East,Office Supplies,Consumer,2909.47,0.0,339.13,5
103068,2025-12-21,Central,Technology,Corporate,3474.52,0.2,-3.43,5
103069,2025-03-02,South,Technology,Home Office,1086.21,0.1,68.13,2
103070,2025-12-04,East,Office Supplies,Home Office,3983.64,0.3,-109.21,7
103071,2025-09-02,East,Office Supplies,Consumer,3191.27,0.2,-195.57,1
103072,2025-01-26,East,Furniture,Home Office,3286.94,0.1,999.71,3
103073,2025-01-16,East,Office Supplies,Corporate,4662.5,0.15,34.93,10
103074,2025-02-16,West,Furniture,Corporate,461.24,0.3,-57.95,9
103075,2025-11-26,West,Office Supplies,Consumer,4936.15,0.05,642.16,12
103076,2025-09-13,west,Furniture,Consumer,4667.68,0.05,-23.33,10
103077,2025-01-14,East,Technology,Consumer,1147.19,0.05,29.15,8
103078,2025-08-03,East,Furniture,Consumer,1465.07,0.15,-160.94,10
103079,2025-11-25,west,Technology,Home Office,4160.39,0.2,-227.45,11
103080,2025-02-25,South,Technology,Corporate,3599.98,0.2,-69.37,6
103081,2025-10-04,Central,Furniture,Consumer,601.45,0.05,168.02,2
103082,2025-01-07,West,Office Supplies,Consumer,4618.65,0.0,335.31,4
103083,2025-05-07,East,Technology,Corporate,994.15,0.15,-48.45,6
103084,2025-07-06,South,Furniture,Home Office,4473.05,0.1,201.0,8
103085,2025-06-20,South,Technology,Consumer,4306.03,0.1,267.28,12
103086,2025-07-19,West,Office Supplies,Home Office,1772.7,0.1,84.56,3
103087,2025-06-27,South,Technology,Home Office,2980.89,0.2,55.53,7
103088,2025-05-14,Central,Technology,Consumer,3509.16,0.05,-315.4,2
103089,2025-02-11,South,Furniture,Consumer,873.77,0.3,52.19,11
103090,2025-05-06,East,Technology,Corporate,3326.95,0.0,1062.68,10
103091,2025-06-16,East,Technology,Corporate,120.6,0.05,18.88,7
103092,2025-05-30,East,Office Supplies,Consumer,4696.17,0.2,-600.55,1
103093,2025-03-02,Central,Technology,Corporate,3332.44,0.2,-395.08,11
103094,2025-04-26,Central,Technology,Corporate,2295.03,0.05,344.39,6
103095,2025-07-19,East,Furniture,Corporate,3262.17,0.3,521.32,5
103096,2025-01-15,South,Furniture,Consumer,1879.08,0.05,-146.14,9
103097,2025-05-02,East,Office Supplies,Home Office,1152.66,0.15,56.93,8
103098,2025-07-30,South,Furniture,Corporate,1197.13,0.05,200.93,7
103099,2025-02-02,Central,Office Supplies,Home Office,4866.85,0.2,1128.9,7
103100,2025-06-04,South,Technology,Corporate,3406.97,0.0,965.15,2
103101,2025-12-29,South,Technology,Home Office,3501.94,0.1,182.65,4
103102,2025-03-05,Central,Technology,Corporate,3111.42,0.2,655.13,9
103103,2025-08-18,South,Furniture,Home Office,2819.59,0.05,649.16,11
103104,2025-11-17,South,Office Supplies,Corporate,1790.56,0.0,-47.06,4
103105,2025-04-03,West,Office Supplies,Home Office,4745.34,0.15,-526.67,11
103106,2025-01-24,west,Technology,Corporate,2360.95,0.05,368.36,1
103107,2025-02-03,West,Technology,Corporate,4309.46,0.0,381.27,11
103108,2025-05-08,West,Furniture,Home Office,4375.22,0.3,131.39,6
103109,2025-07-11,South,Technology,Corporate,723.52,0.15,91.95,10
103110,2025-10-21,East,Furniture,Consumer,4032.75,0.15,639.33,3
103111,2025-09-18,South,Furniture,Home Office,1947.8,0.05,147.09,3
103112,2025-05-19,Central,Office Supplies,Home Office,3313.12,0.0,172.95,10
103113,2025-02-03,West,Furniture,Consumer,4754.64,0.0,1102.87,6
103114,2025-05-02,East,Office Supplies,Consumer,4886.99,0.0,375.25,7
103115,2025-09-05,Central,Furniture,Corporate,1951.91,0.15,433.38,11
103116,2025-03-17,Central,Office Supplies,Corporate,2744.93,0.2,593.22,11
103117,2025-04-22,West,Office Supplies,Home Office,4541.75,0.1,-232.81,5
103118,2025-06-23,West,Office Supplies,Corporate,4534.41,0.0,981.36,7
103119,2025-09-19,South,Office Supplies,Home Office,1953.7,0.3,-8.27,4
103120,2025-07-18,South,Office Supplies,Home Office,288.39,0.1,49.69,11
103121,2025-10-16,,Technology,Consumer,610.25,0.1,51.48,1
103122,2025-02-04,Central,Technology,Consumer,4159.39,0.1,22.94,12
103123,2025-10-27,South,Furniture,Home Office,2023.76,0.15,274.78,9
103124,2025-11-28,East,Technology,Home Office,4042.92,0.05,934.7,7
103125,2025-11-19,West,Furniture,Home Office,3270.82,0.3,689.08,4
103126,2025-04-29,East,Technology,Consumer,4337.39,0.3,-590.78,10
103127,2025-08-26,East,Technology,Consumer,3224.62,0.2,556.79,1
103128,2025-06-21,East,Technology,Consumer,4002.68,0.3,-429.04,1
103129,2025-08-07,East,Office Supplies,Home Office,475.19,0.3,64.03,9
103130,2025-09-23,West,Office Supplies,Consumer,707.9,0.15,98.31,1
103131,2025-07-04,South,Technology,Consumer,3084.85,0.0,11.44,1
103132,2025-01-21,West,Furniture,Consumer,4971.19,0.0,1165.87,2
103133,2025-12-30,West,Office Supplies,Consumer,4921.61,0.0,597.63,5
103134,2025-01-03,Central,Technology,Consumer,1095.82,0.0,-5.59,7
103135,2025-05-31,East,Office Supplies,Corporate,2436.78,0.1,-42.49,1
103136,2025-04-12,West,Technology,Consumer,3554.15,0.05,-252.74,2
103137,2025-04-09,West,Furniture,Home Office,2320.58,0.05,-115.4,11
103138,2025-12-15,Central,Furniture,Corporate,1129.21,0.2,286.09,7
